is_attack,attack_cat,dur,proto,sbytes,dbytes,ct_src_ltm,ct_dst_ltm
Attack,Generic,6e-06,udp,114,0,27,27
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,9e-06,udp,114,0,15,15
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,9e-06,udp,114,0,15,15
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,5e-06,udp,114,0,4,4
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,16,16
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,8e-06,udp,94,0,1,1
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,10,9
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,13,14
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,10,9
Attack,Generic,3e-06,udp,114,0,39,39
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,3e-06,udp,114,0,14,14
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,3e-06,udp,114,0,24,23
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,19,18
Attack,Generic,3e-06,udp,114,0,24,23
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,19,18
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,1,1
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,14,14
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,40,39
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,15,14
Attack,Generic,5e-06,udp,114,0,40,39
Attack,Generic,8e-06,udp,114,0,15,14
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,5e-06,udp,114,0,3,3
Attack,Generic,9e-06,udp,114,0,17,17
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,15,14
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,3e-06,udp,114,0,40,39
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,3e-06,udp,114,0,40,39
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,23,22
Attack,Generic,1e-06,udp,114,0,42,42
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,23,22
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,35,35
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,35,35
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,6e-06,udp,114,0,9,9
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,12,12
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,9e-06,udp,114,0,14,14
Attack,Generic,1e-06,udp,114,0,42,42
Attack,Generic,9e-06,udp,114,0,12,12
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,9e-06,udp,114,0,14,14
Attack,Generic,1e-06,udp,114,0,42,42
Attack,Generic,9e-06,udp,114,0,14,13
Attack,Generic,9e-06,udp,114,0,7,7
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,20,20
Attack,Generic,1e-06,udp,114,0,42,42
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,20,20
Attack,Generic,1e-06,udp,114,0,42,42
Attack,Generic,3e-06,udp,114,0,23,23
Attack,Generic,1e-06,udp,114,0,16,16
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,42,42
Attack,Generic,3e-06,udp,114,0,23,23
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,42,42
Attack,Generic,1e-06,udp,114,0,16,16
Attack,Generic,3e-06,udp,114,0,23,23
Attack,Generic,1e-06,udp,114,0,2,2
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,6e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,10,10
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,8,8
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,2e-06,udp,114,0,10,10
Attack,Generic,6e-06,udp,114,0,8,8
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,26,25
Attack,Generic,6e-06,udp,114,0,8,8
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,3.2e-05,udp,114,0,20,20
Attack,Generic,9e-06,udp,114,0,16,16
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,3.2e-05,udp,114,0,20,20
Attack,Generic,6e-06,udp,114,0,8,8
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,9e-06,udp,114,0,16,16
Attack,Generic,3.2e-05,udp,114,0,23,23
Attack,Generic,9e-06,udp,114,0,7,7
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,9e-06,udp,114,0,2,2
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,5e-06,udp,114,0,27,25
Attack,Generic,8e-06,udp,114,0,14,14
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,7,7
Attack,Generic,5e-06,udp,114,0,27,25
Attack,Generic,8e-06,udp,114,0,14,14
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,6e-06,udp,114,0,19,19
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,6e-06,udp,114,0,19,19
Attack,Generic,9e-06,udp,114,0,19,18
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,6e-06,udp,114,0,24,24
Attack,Generic,9e-06,udp,114,0,19,18
Attack,Generic,9e-06,udp,114,0,25,25
Attack,Generic,5e-06,udp,114,0,20,20
Attack,Generic,6e-06,udp,114,0,24,24
Attack,Generic,3e-06,udp,114,0,24,23
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,14,12
Attack,Generic,6e-06,udp,114,0,5,5
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,5,5
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,3e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,18,18
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,3e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,18,18
Attack,Generic,6e-06,udp,114,0,13,14
Attack,Generic,9e-06,udp,114,0,9,9
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,2e-06,udp,114,0,19,19
Attack,Generic,5e-06,udp,114,0,10,10
Attack,Generic,2e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,9,9
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,12,12
Attack,Generic,5e-06,udp,114,0,10,10
Attack,Generic,2e-06,udp,114,0,18,18
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,18,17
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,18,17
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,12,12
Attack,Generic,8e-06,udp,114,0,8,8
Attack,Generic,8e-06,udp,114,0,12,12
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,8e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,12,12
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,8e-06,udp,114,0,10,9
Attack,Generic,8e-06,udp,114,0,26,25
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,8,8
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,8,8
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,4e-06,udp,114,0,25,25
Attack,Generic,3e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,3e-06,udp,114,0,19,19
Attack,Generic,3e-06,udp,114,0,18,16
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,2e-06,udp,114,0,16,15
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,3e-06,udp,114,0,18,16
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,2e-06,udp,114,0,28,28
Attack,Generic,3e-06,udp,114,0,9,9
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,19,18
Attack,Generic,9e-06,udp,114,0,16,15
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,19,18
Attack,Generic,9e-06,udp,114,0,16,15
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,28,28
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,9e-06,udp,114,0,8,8
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,27,27
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,17,17
Attack,Generic,8e-06,udp,114,0,27,27
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,17,17
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,6e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,6e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,6e-06,udp,114,0,16,16
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,6e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,27,27
Attack,Generic,8e-06,udp,114,0,4,4
Attack,Generic,3e-06,udp,114,0,9,9
Attack,Generic,8e-06,udp,114,0,14,14
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,8e-06,udp,114,0,4,4
Attack,Generic,3e-06,udp,114,0,9,9
Attack,Generic,3e-06,udp,114,0,19,19
Attack,Generic,8e-06,udp,114,0,16,16
Attack,Generic,9e-06,udp,114,0,17,17
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,3e-06,udp,114,0,19,19
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,9e-06,udp,114,0,17,17
Attack,Generic,3e-06,udp,114,0,16,16
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,3e-06,udp,114,0,19,19
Attack,Generic,8e-06,udp,114,0,22,21
Attack,Generic,3e-06,udp,114,0,27,27
Attack,Generic,3e-06,udp,114,0,28,27
Attack,Generic,3e-06,udp,114,0,27,27
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,3e-06,udp,114,0,6,6
Attack,Generic,3e-06,udp,114,0,28,27
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,6e-06,udp,114,0,27,27
Attack,Generic,3e-06,udp,114,0,28,27
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,8e-06,udp,114,0,10,10
Attack,Generic,8e-06,udp,114,0,8,8
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,8e-06,udp,114,0,33,33
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,33,32
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,14,14
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,33,32
Attack,Generic,1.186481,tcp,16864,436,18,1
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,33,32
Attack,Generic,8e-06,udp,114,0,4,4
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,33,32
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,1e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,2,2
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,1e-06,udp,114,0,25,25
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,1e-06,udp,114,0,25,25
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,5e-06,udp,114,0,39,39
Attack,Generic,1e-06,udp,114,0,25,25
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,23,23
Attack,Generic,3e-06,udp,114,0,39,39
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,0.455746,tcp,1124,10320,2,1
Attack,Generic,3e-06,udp,114,0,20,18
Attack,Generic,8e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,22,22
Attack,Generic,5e-06,udp,114,0,4,4
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,0.0,udp,114,0,14,14
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,0.0,udp,114,0,14,14
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,0.0,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,3e-06,udp,114,0,21,21
Attack,Generic,8e-06,udp,114,0,20,20
Attack,Generic,0.0,udp,114,0,11,11
Attack,Generic,6e-06,udp,114,0,16,16
Attack,Generic,2e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,20,20
Attack,Generic,0.0,udp,114,0,11,11
Attack,Generic,6e-06,udp,114,0,16,16
Attack,Generic,2e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,23,23
Attack,Generic,3e-06,udp,114,0,28,27
Attack,Generic,9e-06,udp,114,0,16,15
Attack,Generic,2e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,20,20
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,15,15
Attack,Generic,9e-06,udp,114,0,16,15
Attack,Generic,5e-06,udp,114,0,20,20
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,15,15
Attack,Generic,9e-06,udp,114,0,16,15
Attack,Generic,5e-06,udp,114,0,22,22
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,22,22
Attack,Generic,4e-06,udp,114,0,19,18
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,22,22
Attack,Generic,5e-06,udp,114,0,21,21
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,22,22
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,16,16
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,4e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,3e-06,udp,114,0,28,27
Attack,Generic,9e-06,udp,114,0,32,33
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,32,33
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,7e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,32,33
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,6e-06,udp,114,0,25,25
Attack,Generic,5e-06,udp,114,0,23,23
Attack,Generic,5e-06,udp,114,0,43,43
Attack,Generic,8e-06,udp,114,0,14,14
Attack,Generic,8e-06,udp,114,0,4,4
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,0.591098,tcp,1852,1172,1,1
Attack,Generic,1e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,4e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,1e-06,udp,114,0,26,25
Attack,Generic,3e-06,udp,114,0,14,14
Attack,Generic,4e-06,udp,114,0,18,18
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,1e-06,udp,114,0,26,25
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,3e-06,udp,114,0,14,14
Attack,Generic,1e-06,udp,114,0,26,25
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,3e-06,udp,114,0,4,4
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,5e-06,udp,114,0,2,2
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,3,3
Attack,Generic,7e-06,udp,114,0,25,23
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,22,22
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,5e-06,udp,114,0,22,22
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,5e-06,udp,114,0,22,22
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,18,18
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,15,14
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,18,16
Attack,Generic,8e-06,udp,114,0,44,43
Attack,Generic,3e-06,udp,114,0,18,18
Attack,Generic,3e-06,udp,114,0,20,20
Attack,Generic,3e-06,udp,114,0,18,16
Attack,Generic,6e-06,udp,114,0,28,25
Attack,Generic,3e-06,udp,114,0,23,23
Attack,Generic,3e-06,udp,114,0,18,16
Attack,Generic,6e-06,udp,114,0,28,25
Attack,Generic,3.2e-05,udp,114,0,20,20
Attack,Generic,3e-06,udp,114,0,9,9
Attack,Generic,6e-06,udp,114,0,28,25
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,3.5e-05,udp,114,0,16,16
Attack,Generic,3e-06,udp,114,0,9,9
Attack,Generic,8e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,26,25
Attack,Generic,8e-06,udp,114,0,19,19
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,24,24
Attack,Generic,9e-06,udp,114,0,26,25
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,8e-06,udp,114,0,24,24
Attack,Generic,9e-06,udp,114,0,26,25
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,3.2e-05,udp,114,0,20,20
Attack,Generic,9e-06,udp,114,0,26,25
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,9e-06,udp,114,0,44,43
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,2e-06,udp,114,0,7,7
Attack,Generic,5e-06,udp,114,0,19,18
Attack,Generic,4e-06,udp,114,0,19,18
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,0.306039,tcp,1402,268,3,3
Attack,Generic,8e-06,udp,114,0,17,17
Attack,Generic,3e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,11,11
Attack,Generic,8e-06,udp,114,0,24,24
Attack,Generic,9e-06,udp,114,0,3,3
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,14,14
Attack,Generic,6e-06,udp,114,0,19,19
Attack,Generic,9e-06,udp,114,0,43,43
Attack,Generic,9e-06,udp,114,0,25,25
